probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.30,2,fear,99,1.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.30,3,joy,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.30,4,sadness,99,0.020202020202020204
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.30,5,surprise,99,0.010101010101010102
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.50,0,anger,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.50,1,disgust,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.50,2,fear,99,1.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.50,3,joy,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.50,4,sadness,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.50,5,surprise,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.15_0.30,0,anger,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.15_0.30,1,disgust,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.15_0.30,2,fear,99,1.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.15_0.30,3,joy,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.15_0.30,4,sadness,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.15_0.30,5,surprise,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.30_0.50,0,anger,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.30_0.50,1,disgust,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.30_0.50,2,fear,99,1.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.30_0.50,3,joy,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.30_0.50,4,sadness,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.30_0.50,5,surprise,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.50_0.75,0,anger,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.50_0.75,1,disgust,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.50_0.75,2,fear,99,1.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.50_0.75,3,joy,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.50_0.75,4,sadness,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,band_0.50_0.75,5,surprise,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_light,0,anger,99,0.1111111111111111
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_light,1,disgust,99,0.18181818181818182
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_light,2,fear,99,0.9595959595959596
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_light,3,joy,99,0.5151515151515151
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_light,4,sadness,99,0.2727272727272727
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_light,5,surprise,99,0.09090909090909091
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_heavy,0,anger,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_heavy,1,disgust,99,0.030303030303030304
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_heavy,2,fear,99,0.9797979797979798
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_heavy,3,joy,99,0.2727272727272727
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_heavy,4,sadness,99,0.04040404040404041
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,blur_heavy,5,surprise,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x2,0,anger,99,0.5555555555555556
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x2,1,disgust,99,0.5959595959595959
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x2,2,fear,99,0.7676767676767676
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x2,3,joy,99,0.7474747474747475
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x2,4,sadness,99,0.5757575757575758
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x2,5,surprise,99,0.494949494949495
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x4,0,anger,99,0.2828282828282828
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x4,1,disgust,99,0.2828282828282828
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x4,2,fear,99,0.9292929292929293
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x4,3,joy,99,0.8181818181818182
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x4,4,sadness,99,0.29292929292929293
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,downsample_x4,5,surprise,99,0.030303030303030304
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.05,0,anger,99,0.5454545454545454
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.05,1,disgust,99,0.8181818181818182
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.05,2,fear,99,0.6464646464646465
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.05,3,joy,99,0.7070707070707071
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.05,4,sadness,99,0.6666666666666666
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.05,5,surprise,99,0.7171717171717171
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.10,0,anger,99,0.5656565656565656
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.10,1,disgust,99,0.8181818181818182
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.10,2,fear,99,0.6666666666666666
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.10,3,joy,99,0.7171717171717171
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.10,4,sadness,99,0.6464646464646465
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,amplitude_noise_0.10,5,surprise,99,0.6868686868686869
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.05,0,anger,99,0.5555555555555556
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.05,1,disgust,99,0.8282828282828283
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.05,2,fear,99,0.6565656565656566
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.05,3,joy,99,0.696969696969697
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.05,4,sadness,99,0.6464646464646465
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.05,5,surprise,99,0.6868686868686869
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.10,0,anger,99,0.5656565656565656
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.10,1,disgust,99,0.8282828282828283
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.10,2,fear,99,0.6767676767676768
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.10,3,joy,99,0.7575757575757576
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.10,4,sadness,99,0.5959595959595959
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,phase_noise_0.10,5,surprise,99,0.6767676767676768
